genome_ID	OTU	NCBI_ID	novelty_category
rae	2930	34085	known_strain
psop	2931	1333845	known_strain
ppuu	2932	306	known_strain
ncd	2933	2742683	known_strain
ncz	2934	483	known_strain
tvn	2935	32053	known_strain
rhd	2936	666685	known_strain
stel	2937	2912054	known_strain
scl	2938	56	known_strain
mpv	2939	984991	known_strain
rum	2940	41978	known_strain
anr	2941	2696063	known_strain
bafh	2942	29518	known_strain
kod	2943	1871328	known_strain
mtn	2944	1773	known_strain
lkl	2945	1218493	known_strain
coo	2946	2049024	known_strain
avd	2947	354	known_strain
sdw	2948	249567	known_strain
mann	2949	111844	known_strain
men	2950	1048757	known_strain
maur	2951	36805	known_strain
gej	2952	1891658	known_strain
stro	2953	1931	known_strain
ccz	2954	454171	known_strain
sab	2955	1280	known_strain
bbro	2956	463025	known_strain
shal	2957	194424	known_strain
spri	2958	38300	known_strain
toh	2959	712710	known_strain
sans	2960	1328	known_strain
dac	2961	80866	known_strain
pej	2962	2605747	known_strain
tpty	2963	82987	known_strain
lao	2964	1472767	known_strain
poj	2965	319939	known_strain
fta	2966	263	known_strain
lba	2967	40542	known_strain
ote	2968	107709	known_strain
ccoh	2969	1494	known_strain
mesr	2970	1871066	known_strain
pbr	2971	208216	known_strain
tpn	2972	189384	known_strain
nsl	2973	2213200	known_strain
cpt	2974	83558	known_strain
ccu	2975	84163	known_strain
geo	2976	1203471	known_strain
smt	2977	40324	known_strain
saf	2978	309806	known_strain
mgu	2979	2097	known_strain
tlo	2980	2891210	known_strain
nse	2981	951	known_strain
cet	2982	1871614	known_strain
brg	2983	1871086	known_strain
pgin	2984	1813871	known_strain
amad	2985	314275	known_strain
thx	2986	1755	known_strain
hys	2987	2053560	known_strain
mtul	2988	1773	known_strain
ckn	2989	413889	known_strain
gha	2990	1379	known_strain
sman	2991	2780922	known_strain
cio	2992	253	known_strain
afe	2993	920	known_strain
grc	2994	2663022	known_strain
cale	2995	1871330	known_strain
flh	2996	2496867	known_strain
paeg	2997	287	known_strain
dfi	2998	44742	known_strain
nie	2999	204891	known_strain
aoa	3000	418699	known_strain
sun	3001	1969726	known_strain
aaci	3002	1748	known_strain
rbu	3003	1565605	known_strain
stn	3004	1308	known_strain
xva	3005	56459	known_strain
vbo	3006	436515	known_strain
hse	3007	964	known_strain
ebd	3008	562	known_strain
snp	3009	1313	known_strain
soo	3010	1660	known_strain
ebw	3011	562	known_strain
malk	3012	279828	known_strain
nur	3013	44577	known_strain
amao	3014	314275	known_strain
eic	3015	67780	known_strain
dja	3016	231455	known_strain
hbn	3017	2607656	known_strain
poi	3018	76758	known_strain
ntg	3019	2049432	known_strain
cph	3020	1096	known_strain
baz	3021	1390	known_strain
mhd	3022	186192	known_strain
lcr	3023	47770	known_strain
rpp	3024	35792	known_strain
mso	3025	2109	known_strain
cis	3026	260714	known_strain
mdn	3027	1538553	known_strain
puf	3028	2293781	known_strain
ssuy	3029	1307	known_strain
spii	3030	2714943	known_strain
merd	3031	1777866	known_strain
agm	3032	2080742	known_strain
bacc	3033	2030927	known_strain
pec	3034	1905730	known_strain
gms	3035	1210884	known_strain
piv	3036	54006	known_strain
ahat	3037	1872387	known_strain
aii	3038	1085647	known_strain
ptri	3039	1873425	known_strain
mfx	3040	1793	known_strain
rpb	3041	1076	known_strain
lge	3042	1244	known_strain
lfp	3043	178606	known_strain
mfp	3044	2115	known_strain
lgu	3045	262324	known_strain
rsin	3046	1357545	known_strain
jeu	3047	2056245	known_strain
psyh	3048	1871623	known_strain
moz	3049	1295382	known_strain
cbh	3050	1491	known_strain
fpy	3051	96345	known_strain
mep	3052	2136323	known_strain
cben	3053	1241978	known_strain
abou	3054	202951	known_strain
spy	3055	1314	known_strain
hni	3056	1427356	known_strain
anc	3057	1872567	known_strain
bbc	3058	28025	known_strain
ebt	3059	563	known_strain
opf	3060	1416627	known_strain
serj	3061	1758689	known_strain
sba	3062	44674	known_strain
poh	3063	2527775	known_strain
amar	3064	505249	known_strain
ndk	3065	450734	known_strain
nko	3066	354356	known_strain
vin	3067	1391653	known_strain
ecj	3068	562	known_strain
psym	3069	2820710	known_strain
nno	3070	37330	known_strain
aei	3071	1324350	known_strain
oto	3072	1898956	known_strain
aez	3073	2079793	known_strain
pgo	3074	661488	known_strain
avm	3075	83451	known_strain
mvag	3076	119532	known_strain
gym	3077	58172	known_strain
ctry	3078	813	known_strain
stuc	3079	131111	known_strain
bbgw	3080	2053521	known_strain
cdiz	3081	412034	known_strain
marb	3082	1178778	known_strain
plar	3083	1177214	known_strain
lcre	3084	2528010	known_strain
blm	3085	216816	known_strain
sdl	3086	65553	known_strain
pnp	3087	162209	known_strain
cmx	3088	83560	known_strain
tim	3089	692036	known_strain
ard	3090	111015	known_strain
strf	3091	1931	known_strain
twi	3092	46354	known_strain
mtuy	3093	1612150	known_strain
mut	3094	2698672	known_strain
deh	3095	1966486	known_strain
lpon	3096	35787	known_strain
bez	3097	807	known_strain
pvac	3098	37448	known_strain
ftv	3099	263	known_strain
sgr	3100	1911	known_strain
shar	3101	1176198	known_strain
pmuc	3102	1642646	known_strain
echa	3103	945	known_strain
ddq	3104	204039	known_strain
amam	3105	2737173	known_strain
psic	3106	2819238	known_strain
mtuc	3107	1773	known_strain
dtu	3108	513050	known_strain
cag	3109	152260	known_strain
mht	3110	75985	known_strain
vij	3111	1961695	known_strain
snw	3112	193462	known_strain
smut	3113	1309	known_strain
vaa	3114	1871043	known_strain
mwe	3115	65123	known_strain
cliz	3116	2709394	known_strain
ccha	3117	1222016	known_strain
pac	3118	1747	known_strain
aic	3119	2803865	known_strain
shq	3120	625	known_strain
obj	3121	2093857	known_strain
pen	3122	312306	known_strain
wik	3123	2692125	known_strain
ahd	3124	644	known_strain
mcht	3125	1792	known_strain
ald	3126	1872444	known_strain
com	3127	56799	known_strain
tea	3128	29575	known_strain
lpav	3129	2650471	known_strain
tpo	3130	160	known_strain
avt	3131	762	known_strain
alx	3132	2040263	known_strain
mmyi	3133	2102	known_strain
bbk	3134	774	known_strain
crh	3135	114185	known_strain
scu	3136	56	known_strain
ssf	3137	1307	known_strain
sls	3138	1915	known_strain
rim	3139	166486	known_strain
moa	3140	256	known_strain
kki	3141	504	known_strain
kos	3142	1965332	known_strain
pyg	3143	1462996	known_strain
bjp	3144	375	known_strain
mbah	3145	2283318	known_strain
rce	3146	34018	known_strain
mlz	3147	2614639	known_strain
teh	3148	1917966	known_strain
sroi	3149	2768066	known_strain
ppt	3150	303	known_strain
dev	3151	61435	known_strain
hpu	3152	210	known_strain
dko	3153	323415	known_strain
bat	3154	1392	known_strain
bex	3155	453816	known_strain
llm	3156	1358	known_strain
nbc	3157	267212	known_strain
balm	3158	1409	known_strain
set	3159	28901	known_strain
tex	3160	1755	known_strain
ome	3161	141451	known_strain
aar	3162	28187	known_strain
pmob	3163	1712261	known_strain
mtuu	3164	1773	known_strain
mvr	3165	2081794	known_strain
sene	3166	28901	known_strain
rob	3167	40520	known_strain
suv	3168	1280	known_strain
lut	3169	1622118	known_strain
gbc	3170	364410	known_strain
sps	3171	1314	known_strain
trb	3172	943830	known_strain
maes	3173	1921086	known_strain
smc	3174	1309	known_strain
sws	3175	40545	known_strain
aact	3176	714	known_strain
awg	3177	2662362	known_strain
twh	3178	2039	known_strain
bld	3179	1402	known_strain
amt	3180	208226	known_strain
spla	3181	58346	known_strain
fto	3182	263	known_strain
bpon	3183	2774189	known_strain
cavi	3184	522485	known_strain
seen	3185	28901	known_strain
eva	3186	2487072	known_strain
hdh	3187	2748098	known_strain
lro	3188	47715	known_strain
pdn	3189	28129	known_strain
apha	3190	948	known_strain
sbw	3191	1682492	known_strain
laq	3192	84531	known_strain
shum	3193	94	known_strain
mpau	3194	2778876	known_strain
csan	3195	2594913	known_strain
mpad	3196	1173101	known_strain
lmc	3197	1639	known_strain
hhw	3198	1498	known_strain
mcaw	3199	2614638	known_strain
sgq	3200	2143	known_strain
kko	3201	261964	known_strain
lko	3202	637971	known_strain
wgl	3203	51229	known_strain
tpg	3204	160	known_strain
mmb	3205	359408	known_strain
aagi	3206	37921	known_strain
lua	3207	617123	known_strain
sllo	3208	2781774	known_strain
rpod	3209	1852022	known_strain
psav	3210	29438	known_strain
leb	3211	2714933	known_strain
shv	3212	407035	known_strain
lpc	3213	446	known_strain
mgot	3214	1550579	known_strain
hpo	3215	210	known_strain
bpip	3216	52584	known_strain
psei	3217	1926260	known_strain
kus	3218	698828	known_strain
xho	3219	351679	known_strain
hpyo	3220	210	known_strain
tbw	3221	312285	known_strain
sezo	3222	1336	known_strain
lgr	3223	1363	known_strain
hsi	3224	1897729	known_strain
hhz	3225	726	known_strain
sagg	3226	1311	known_strain
bart	3227	46358	known_strain
pacc	3228	1747	known_strain
scj	3229	362837	known_strain
msar	3230	1534348	known_strain
oai	3231	188908	known_strain
poa	3232	1920175	known_strain
kde	3233	33055	known_strain
ypy	3234	633	known_strain
pkb	3235	172713	known_strain
pmy	3236	300	known_strain
lae	3237	1600	known_strain
fti	3238	263	known_strain
aci	3239	472	known_strain
clj	3240	1538	known_strain
har	3241	204773	known_strain
bvj	3242	1476025	known_strain
lzy	3243	267363	known_strain
cuc	3244	65058	known_strain
sech	3245	287	known_strain
cei	3246	1050174	known_strain
erk	3247	1042	known_strain
ctrc	3248	813	known_strain
rbk	3249	475937	known_strain
vok	3250	2732587	known_strain
bsb	3251	74313	known_strain
cjb	3252	197	known_strain
osp	3253	28118	known_strain
efr	3254	74700	known_strain
rhe	3255	226665	known_strain
hif	3256	727	known_strain
exm	3257	44751	known_strain
pbz	3258	2681983	known_strain
pau	3259	287	known_strain
ther	3260	1968895	known_strain
foo	3261	2016517	known_strain
dda	3262	69223	known_strain
patl	3263	2827233	known_strain
een	3264	1117645	known_strain
amq	3265	1814	known_strain
abae	3266	2036206	known_strain
pfs	3267	294	known_strain
acii	3268	1872107	known_strain
spos	3269	49982	known_strain
psam	3270	2745514	known_strain
shew	3271	50422	known_strain
jeh	3272	2496265	known_strain
suln	3273	2590021	known_strain
psg	3274	287	known_strain
pta	3275	159743	known_strain
psty	3276	430522	known_strain
crm	3277	2039232	known_strain
tmx	3278	2336	known_strain
nmj	3279	488	known_strain
smis	3280	270918	known_strain
min	3281	511746	known_strain
fro	3282	1702221	known_strain
smz	3283	40324	known_strain
mthz	3284	1525	known_strain
siw	3285	538381	known_strain
pmg	3286	1219	known_strain
hpyc	3287	210	known_strain
ise	3288	242600	known_strain
bis	3289	329854	known_strain
efi	3290	1351	known_strain
sag	3291	1311	known_strain
hbs	3292	2807512	known_strain
psy	3293	1884585	known_strain
hez	3294	210	known_strain
slz	3295	155085	known_strain
ceb	3296	1965322	known_strain
ssk	3297	1307	known_strain
ddz	3298	2819026	known_strain
sphx	3299	1908224	known_strain
bbd	3300	232259	known_strain
srj	3301	1928	known_strain
cacn	3302	1747	known_strain
rsc	3303	305	known_strain
fpei	3304	860	known_strain
cmiu	3305	626937	known_strain
ccv	3306	200	known_strain
stea	3307	269673	known_strain
ebla	3308	2762277	known_strain
thal	3309	1263978	known_strain
top	3310	1295609	known_strain
ssd	3311	283734	known_strain
hpyh	3312	210	known_strain
ppud	3313	303	known_strain
cop	3314	1719	known_strain
caqt	3315	225991	known_strain
pft	3316	365349	known_strain
ftz	3317	263	known_strain
fpd	3318	2663009	known_strain
fit	3319	1982626	known_strain
lrc	3320	47715	known_strain
sesp	3321	103731	known_strain
spnn	3322	1313	known_strain
goy	3323	442	known_strain
bvm	3324	72361	known_strain
csho	3325	204	known_strain
phb	3326	2201350	known_strain
fpal	3327	2172098	known_strain
tio	3328	2779519	known_strain
nso	3329	446683	known_strain
scia	3330	2743000	known_strain
bsol	3331	496014	known_strain
pcu	3332	282132	known_strain
mgn	3333	2096	known_strain
sam	3334	1280	known_strain
hfr	3335	92645	known_strain
ecp	3336	562	known_strain
msyr	3337	225999	known_strain
smen	3338	400065	known_strain
mtuh	3339	1773	known_strain
upa	3340	134821	known_strain
pcn	3341	1747	known_strain
dte	3342	64160	known_strain
banc	3343	1318743	known_strain
blq	3344	1307839	known_strain
sulc	3345	2022749	known_strain
pfe	3346	294	known_strain
asha	3347	2715164	known_strain
lrr	3348	1598	known_strain
atq	3349	2789776	known_strain
sanc	3350	1328	known_strain
ssau	3351	2764186	known_strain
efn	3352	1351	known_strain
roc	3353	1965302	known_strain
scf	3354	1318	known_strain
bprl	3355	649756	known_strain
lwi	3356	1006155	known_strain
bfi	3357	831	known_strain
mfl	3358	2151	known_strain
lbm	3359	1303590	known_strain
brb	3360	55213	known_strain
cmf	3361	38290	known_strain
sale	3362	2502791	known_strain
bast	3363	1684	known_strain
lcx	3364	1582	known_strain
yrb	3365	29486	known_strain
msak	3366	220927	known_strain
spw	3367	1313	known_strain
cfi	3368	1708	known_strain
bvit	3369	2800818	known_strain
ppj	3370	70775	known_strain
ecol	3371	562	known_strain
nhy	3372	2811111	known_strain
gte	3373	33941	known_strain
pspi	3374	1249552	known_strain
eho	3375	93378	known_strain
mhev	3376	1534349	known_strain
lmj	3377	1639	known_strain
spas	3378	45972	known_strain
lmog	3379	1639	known_strain
win	3380	1883156	known_strain
bfa	3381	43669	known_strain
mjd	3382	875328	known_strain
hho	3383	2053560	known_strain
metr	3384	2569862	known_strain
lpal	3385	573501	known_strain
emt	3386	2041044	known_strain
ssif	3387	1286	known_strain
hem	3388	210	known_strain
eclg	3389	550	known_strain
ttk	3390	412593	known_strain
egm	3391	1756149	known_strain
lpn	3392	446	known_strain
mfr	3393	2115	known_strain
fcl	3394	123824	known_strain
rmu	3395	43675	known_strain
bcau	3396	33889	known_strain
xya	3397	2509457	known_strain
nio	3398	70125	known_strain
maic	3399	1799	known_strain
nco	3400	44574	known_strain
pko	3401	400092	known_strain
cpae	3402	1501	known_strain
por	3403	47885	known_strain
bxi	3404	1178537	known_strain
rpt	3405	1076	known_strain
osi	3406	2203724	known_strain
mgh	3407	2096	known_strain
miw	3408	2116	known_strain
cdz	3409	1717	known_strain
ocb	3410	1871622	known_strain
many	3411	1431246	known_strain
snq	3412	40318	known_strain
ges	3413	1914242	known_strain
blin	3414	273384	known_strain
mss	3415	57372	known_strain
lah	3416	1603	known_strain
dea	3417	400770	known_strain
cvi	3418	536	known_strain
ctq	3419	813	known_strain
nwe	3420	28091	known_strain
aser	3421	390989	known_strain
mpw	3422	480520	known_strain
bhz	3423	103855	known_strain
psup	3424	2792469	known_strain
bpj	3425	52584	known_strain
hpym	3426	210	known_strain
echw	3427	945	known_strain
lwa	3428	66969	known_strain
gom	3429	2420509	known_strain
rhg	3430	2527691	known_strain
rak	3431	786	known_strain
bcae	3432	1796613	known_strain
srp	3433	1307	known_strain
pfb	3434	47883	known_strain
xom	3435	347	known_strain
spet	3436	170573	known_strain
heo	3437	210	known_strain
tcu	3438	2020	known_strain
srhz	3439	2597702	known_strain
sgi	3440	267128	known_strain
shk	3441	1854574	known_strain
ctv	3442	813	known_strain
spin	3443	39122	known_strain
aff	3444	194196	known_strain
bsed	3445	1548548	known_strain
bbat	3446	959	known_strain
fjo	3447	986	known_strain
cat	3448	313588	known_strain
nms	3449	487	known_strain
salq	3450	2293313	known_strain
lze	3451	57037	known_strain
lwe	3452	1643	known_strain
ljh	3453	33959	known_strain
spik	3454	1899569	known_strain
bbrc	3455	1685	known_strain
haxi	3456	115555	known_strain
lln	3457	1358	known_strain
nzl	3458	640030	known_strain
rfs	3459	110937	known_strain
ene	3460	35783	known_strain
awe	3461	675090	known_strain
rdp	3462	76731	known_strain
pend	3463	28124	known_strain
ssyi	3464	103733	known_strain
cdrk	3465	332101	known_strain
shu	3466	1284	known_strain
calo	3467	1187	known_strain
smaa	3468	2785918	known_strain
spr	3469	1313	known_strain
chae	3470	394935	known_strain
ptt	3471	574560	known_strain
bbm	3472	518	known_strain
rlc	3473	1930273	known_strain
pary	3474	1796646	known_strain
strn	3475	1306	known_strain
glj	3476	1416614	known_strain
acav	3477	648	known_strain
trm	3478	166	known_strain
bpeu	3479	520	known_strain
cif	3480	1896336	known_strain
sbv	3481	54736	known_strain
eyy	3482	1929886	known_strain
spit	3483	2135	known_strain
bamt	3484	492670	known_strain
brr	3485	1891286	known_strain
ssg	3486	69823	known_strain
pag	3487	287	known_strain
rhey	3488	1906744	known_strain
sne	3489	1313	known_strain
msh	3490	1772	known_strain
jal	3491	1871054	known_strain
ifo	3492	1871144	known_strain
vbh	3493	2576891	known_strain
pri	3494	483937	known_strain
rcr	3495	38310	known_strain
dsx	3496	2773299	known_strain
mau	3497	47850	known_strain
ech	3498	945	known_strain
ncu	3499	1031538	known_strain
schf	3500	42881	known_strain
stq	3501	154	known_strain
aeb	3502	1871063	known_strain
dab	3503	1768108	known_strain
gbn	3504	60035	known_strain
cmik	3505	1849603	known_strain
dku	3506	58135	known_strain
cjq	3507	197	known_strain
nal	3508	53437	known_strain
spic	3509	70258	known_strain
rva	3510	1069	known_strain
srn	3511	285473	known_strain
ctj	3512	813	known_strain
tpas	3513	160	known_strain
hsm	3514	731	known_strain
abh	3515	470	known_strain
sak	3516	1311	known_strain
mgeo	3517	48076	known_strain
jep	3518	1965309	known_strain
pmut	3519	1499308	known_strain
eat	3520	44751	known_strain
cbat	3521	76594	known_strain
lfn	3522	104955	known_strain
hth	3523	940	known_strain
cyi	3524	2164130	known_strain
lpv	3525	2172103	known_strain
ori	3526	28251	known_strain
mym	3527	1297742	known_strain
kuy	3528	657387	known_strain
bbe	3529	1393	known_strain
ipi	3530	1096243	known_strain
saco	3531	1326	known_strain
mkc	3532	431057	known_strain
css	3533	1510	known_strain
lyj	3534	2591633	known_strain
dia	3535	721785	known_strain
gct	3536	1891658	known_strain
kbt	3537	33055	known_strain
capq	3538	44737	known_strain
rrc	3539	783	known_strain
cdt	3540	1717	known_strain
mdu	3541	39688	known_strain
mtf	3542	1773	known_strain
cmat	3543	43768	known_strain
hty	3544	76936	known_strain
cte	3545	1097	known_strain
lxy	3546	1575	known_strain
shaw	3547	67305	known_strain
spng	3548	1313	known_strain
scya	3549	2496836	known_strain
naqu	3550	160826	known_strain
ssei	3551	2590020	known_strain
hcs	3552	213554	known_strain
mcer	3553	1056807	known_strain
ttm	3554	1517	known_strain
gpi	3555	345632	known_strain
bqu	3556	803	known_strain
abau	3557	470	known_strain
pba	3558	930166	known_strain
upi	3559	2495591	known_strain
hyi	3560	2773238	known_strain
magn	3561	31872	known_strain
kbl	3562	33055	known_strain
snf	3563	66374	known_strain
chy	3564	129958	known_strain
pala	3565	126385	known_strain
rta	3566	94132	known_strain
bsu	3567	1423	known_strain
apor	3568	189834	known_strain
nmv	3569	42253	known_strain
del	3570	1886637	known_strain
htq	3571	2602015	known_strain
gvg	3572	2702	known_strain
tsph	3573	1123043	known_strain
pamo	3574	2171755	known_strain
paco	3575	1849015	known_strain
mpeg	3576	111844	known_strain
hia	3577	727	known_strain
pjo	3578	387661	known_strain
lyk	3579	2592654	known_strain
atw	3580	2067960	known_strain
micg	3581	39595	known_strain
sbro	3582	2686304	known_strain
eha	3583	253239	known_strain
ddl	3584	233055	known_strain
ctjt	3585	813	known_strain
wct	3586	759620	known_strain
xcc	3587	339	known_strain
pmon	3588	76759	known_strain
mclo	3589	92401	known_strain
blb	3590	216816	known_strain
ncy	3591	135487	known_strain
ala	3592	1789224	known_strain
ilo	3593	135577	known_strain
acq	3594	29317	known_strain
ptc	3595	2115980	known_strain
mnd	3596	2905967	known_strain
bou	3597	38875	known_strain
rdn	3598	2047	known_strain
crp	3599	114185	known_strain
sym	3600	801	known_strain
ppul	3601	93221	known_strain
theh	3602	1971895	known_strain
bsym	3603	1404367	known_strain
arz	3604	1667	known_strain
pmam	3605	2842354	known_strain
aum	3606	1987356	known_strain
smj	3607	1309	known_strain
yee	3608	630	known_strain
spf	3609	1314	known_strain
chz	3610	1871047	known_strain
eio	3611	225084	known_strain
msao	3612	1785	known_strain
ced	3613	1778540	known_strain
pvs	3614	622681	known_strain
pste	3615	169760	known_strain
uli	3616	2528023	known_strain
auw	3617	1930784	known_strain
lku	3618	148814	known_strain
nhi	3619	2039639	known_strain
slac	3620	2715678	known_strain
pnn	3621	2830842	known_strain
sga	3622	315405	known_strain
sfz	3623	216937	known_strain
banm	3624	28025	known_strain
crf	3625	1717	known_strain
rbc	3626	1433126	known_strain
noo	3627	35761	known_strain
btra	3628	47735	known_strain
plk	3629	1928616	known_strain
cgb	3630	1718	known_strain
pmk	3631	300	known_strain
cba	3632	1491	known_strain
dys	3633	1891233	known_strain
tmi	3634	2336	known_strain
mavi	3635	1764	known_strain
kal	3636	43357	known_strain
sbag	3637	95818	known_strain
mvi	3638	85404	known_strain
shun	3639	1077946	known_strain
msg	3640	1772	known_strain
smon	3641	1178516	known_strain
lre	3642	1598	known_strain
bhr	3643	140	known_strain
pvr	3644	76761	known_strain
arb	3645	1872624	known_strain
bay	3646	1390	known_strain
abz	3647	470	known_strain
tht	3648	1897616	known_strain
ssu	3649	1307	known_strain
fpt	3650	28110	known_strain
leq	3651	104608	known_strain
chyo	3652	198	known_strain
pola	3653	1920175	known_strain
mmic	3654	1773	known_strain
hyt	3655	2004662	known_strain
acin	3656	553814	known_strain
sns	3657	187101	known_strain
cmg	3658	83560	known_strain
pae	3659	287	known_strain
mesq	3660	1930902	known_strain
sinc	3661	2045451	known_strain
spno	3662	1313	known_strain
sds	3663	1334	known_strain
mav	3664	1764	known_strain
cber	3665	1967665	known_strain
tye	3666	28262	known_strain
sfs	3667	623	known_strain
saga	3668	447471	known_strain
ssch	3669	1295	known_strain
dei	3670	1871048	known_strain
pmot	3671	76759	known_strain
aaz	3672	732	known_strain
ssh	3673	1654388	known_strain
paeb	3674	287	known_strain
kpl	3675	71999	known_strain
ajd	3676	650	known_strain
ssah	3677	1304	known_strain
snan	3678	2794344	known_strain
mte	3679	1773	known_strain
smu	3680	1309	known_strain
amuc	3681	2527972	known_strain
msq	3682	1874317	known_strain
cst	3683	1511	known_strain
pshh	3684	2745512	known_strain
kge	3685	914150	known_strain
agl	3686	1679444	known_strain
ful	3687	861	known_strain
baro	3688	46358	known_strain
dok	3689	2024995	known_strain
ypc	3690	633	known_strain
dod	3691	2024995	known_strain
dori	3692	1168034	known_strain
coz	3693	56799	known_strain
jag	3694	55508	known_strain
sml	3695	40324	known_strain
kie	3696	61648	known_strain
sfc	3697	46355	known_strain
amn	3698	33910	known_strain
cob	3699	717609	known_strain
hiw	3700	727	known_strain
hiu	3701	727	known_strain
bcd	3702	56426	known_strain
pacr	3703	1940612	known_strain
sev	3704	28901	known_strain
hbv	3705	663364	known_strain
lagr	3706	2590012	known_strain
plim	3707	622681	known_strain
cnr	3708	237258	known_strain
pch	3709	587753	known_strain
saug	3710	1280	known_strain
acra	3711	1872122	known_strain
pars	3712	2259340	known_strain
foh	3713	2018467	known_strain
wci	3714	759620	known_strain
lapi	3715	303541	known_strain
nad	3716	1824	known_strain
hpyf	3717	210	known_strain
vpt	3718	1473	known_strain
rra	3719	783	known_strain
mtab	3720	219745	known_strain
ftx	3721	263	known_strain
psi	3722	588	known_strain
gap	3723	1196095	known_strain
rrt	3724	1829	known_strain
mme	3725	119864	known_strain
lmoj	3726	1639	known_strain
ark	3727	2341117	known_strain
hha	3728	1053	known_strain
mboh	3729	29553	known_strain
mmo	3730	2118	known_strain
bbh	3731	518	known_strain
csq	3732	1548	known_strain
cohn	3733	1883426	known_strain
miz	3734	83262	known_strain
bact	3735	638619	known_strain
svr	3736	48665	known_strain
mmv	3737	36809	known_strain
clq	3738	201	known_strain
ssv	3739	1307	known_strain
doa	3740	132132	known_strain
tpd	3741	496866	known_strain
nya	3742	209247	known_strain
ddd	3743	204038	known_strain
sgv	3744	553510	known_strain
mdr	3745	126673	known_strain
mkr	3746	1069220	known_strain
gpn	3747	2527978	known_strain
splm	3748	28214	known_strain
rrj	3749	783	known_strain
tper	3750	2787628	known_strain
cpeg	3751	1471400	known_strain
sny	3752	1081630	known_strain
mhal	3753	75985	known_strain
tur	3754	2049042	known_strain
das	3755	182210	known_strain
mda	3756	2782006	known_strain
fba	3757	1871037	known_strain
aey	3758	414996	known_strain
ppu	3759	303	known_strain
nci	3760	493	known_strain
dor	3761	1563	known_strain
mgf	3762	2096	known_strain
pci	3763	36746	known_strain
paem	3764	287	known_strain
hpeg	3765	553151	known_strain
sauu	3766	1280	known_strain
baml	3767	1390	known_strain
bacl	3768	1423	known_strain
mlu	3769	1270	known_strain
rbd	3770	2010829	known_strain
cola	3771	56799	known_strain
amy	3772	52773	known_strain
mhyd	3773	48074	known_strain
ssia	3774	1642299	known_strain
hpaz	3775	738	known_strain
arv	3776	948519	known_strain
ldb	3777	1584	known_strain
cez	3778	40001	known_strain
mbx	3779	1765	known_strain
bzg	3780	28119	known_strain
cbe	3781	1520	known_strain
hdt	3782	53399	known_strain
abom	3783	2419772	known_strain
synd	3784	1131	known_strain
dic	3785	568768	known_strain
lug	3786	1176533	known_strain
bste	3787	46506	known_strain
fpra	3788	853	known_strain
saw	3789	1280	known_strain
vit	3790	60	known_strain
oek	3791	1915060	known_strain
fpv	3792	96345	known_strain
mbm	3793	1765	known_strain
agg	3794	1872417	known_strain
mga	3795	2096	known_strain
yin	3796	631	known_strain
fci	3797	285729	known_strain
pvd	3798	33069	known_strain
ruf	3799	1962674	known_strain
mthd	3800	252514	known_strain
rud	3801	1962674	known_strain
mstr	3802	538220	known_strain
amw	3803	770	known_strain
aqt	3804	2594883	known_strain
orn	3805	2283195	known_strain
sgal	3806	33899	known_strain
man	3807	349221	known_strain
htr	3808	265883	known_strain
snb	3809	1313	known_strain
mjl	3810	1785	known_strain
bhi	3811	140	known_strain
ank	3812	1872521	known_strain
nano	3813	2712223	known_strain
pra	3814	33010	known_strain
marm	3815	1897614	known_strain
fln	3816	477680	known_strain
pin	3817	357794	known_strain
cdip	3818	1717	known_strain
cdp	3819	1717	known_strain
thyd	3820	981385	known_strain
phy	3821	57487	known_strain
bado	3822	1680	known_strain
mgel	3823	1871037	known_strain
ceg	3824	1965322	known_strain
pav	3825	1747	known_strain
ebu	3826	1849603	known_strain
syi	3827	2511163	known_strain
idi	3828	1874361	known_strain
shw	3829	50422	known_strain
bng	3830	55210	known_strain
biz	3831	2722756	known_strain
asr	3832	652	known_strain
cpn	3833	83558	known_strain
mll	3834	758802	known_strain
plyc	3835	2704462	known_strain
mim	3836	51671	known_strain
cdi	3837	1717	known_strain
rho	3838	301301	known_strain
eml	3839	81459	known_strain
peg	3840	198251	known_strain
azc	3841	7	known_strain
fpk	3842	96345	known_strain
afq	3843	511	known_strain
pprc	3844	380021	known_strain
civ	3845	1118202	known_strain
snu	3846	1313	known_strain
pap	3847	287	known_strain
cjer	3848	197	known_strain
aell	3849	913109	known_strain
elp	3850	562	known_strain
ctt	3851	363952	known_strain
roo	3852	3069589	known_strain
atx	3853	930	known_strain
csa	3854	158080	known_strain
cthu	3855	296745	known_strain
bba	3856	959	known_strain
ksk	3857	2066	known_strain
nok	3858	1926288	known_strain
ccx	3859	184914	known_strain
pca	3860	19	known_strain
sfu	3861	119484	known_strain
baq	3862	1390	known_strain
srq	3863	1917441	known_strain
oaq	3864	639310	known_strain
sall	3865	1971	known_strain
stk	3866	1348	known_strain
dru	3867	1564	known_strain
mmar	3868	477641	known_strain
apel	3869	1858656	known_strain
cpar	3870	1563222	known_strain
alig	3871	720	known_strain
sage	3872	1311	known_strain
ami	3873	40567	known_strain
dwd	3874	947919	known_strain
dli	3875	45656	known_strain
cati	3876	54104	known_strain
tpp	3877	160	known_strain
rri	3878	783	known_strain
dco	3879	1863	known_strain
pluf	3880	33926	known_strain
cjei	3881	197	known_strain
let	3882	47254	known_strain
psin	3883	1235591	known_strain
mur	3884	2507538	known_strain
sfn	3885	623	known_strain
